entity:sample_id	hg19_RRBS_bai	hg19_RRBS_bam	hg19_hybrid_capture_bai	hg19_hybrid_capture_bam	hg19_raindance_bai	hg19_raindance_bam	hg19_targeted_bai	hg19_targeted_bam	hg38_rna_bai	hg38_rna_bam	hg38_wes_bai	hg38_wes_bam	hg38_wgs_bai	hg38_wgs_bam	mutect2_parquet_wes	mutect2_parquet_wgs	mutect2_vcf_wes	mutect2_vcf_wgs	participant	stripped_cell_line_name	wes_kit
ACH-000022	gs://cclebams/RRBS/G29750/PA-TU-8988S/v2/PA-TU-8988S.bai	gs://cclebams/RRBS/G29750/PA-TU-8988S/v2/PA-TU-8988S.bam	gs://cclebams/hybrid_capture/PA-TU-8988S.bai	gs://cclebams/hybrid_capture/PA-TU-8988S.bam	gs://cclebams/raindance/G16640/PA-TU-8988S/current/PA-TU-8988S.bai	gs://cclebams/raindance/G16640/PA-TU-8988S/current/PA-TU-8988S.bam			gs://cclebams/rnasq_hg38/CDS-HkZjgP.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-HkZjgP.Aligned.sortedByCoord.out.bam	gs://cclebams/hg38_wes/CDS-t7pQrP.hg38.bai	gs://cclebams/hg38_wes/CDS-t7pQrP.hg38.bam			"[""gs://ccle-mutation/mutect2_parquet/ac7e1dca30fc47c0862df63cbfcf6fd6-0.parquet""]"		gs://ccle-mutation/mutect2_vcf/CDS-t7pQrP_fixed.vcf.gz		ACH-000022	PATU8988S	ICE
ACH-000023	gs://cclebams/RRBS/G29750/PA-TU-8988T/v2/PA-TU-8988T.bai	gs://cclebams/RRBS/G29750/PA-TU-8988T/v2/PA-TU-8988T.bam	gs://cclebams/hybrid_capture/PA-TU-8988T.bai	gs://cclebams/hybrid_capture/PA-TU-8988T.bam	gs://cclebams/raindance/G16640/PA-TU-8988T/current/PA-TU-8988T.bai	gs://cclebams/raindance/G16640/PA-TU-8988T/current/PA-TU-8988T.bam			gs://cclebams/rnasq_hg38/CDS-raJ5tU.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-raJ5tU.Aligned.sortedByCoord.out.bam			gs://cclebams/wgs_hg38/CDS-w5MfyB.wgs_ccle.bai	gs://cclebams/wgs_hg38/CDS-w5MfyB.wgs_ccle.bam		"[""gs://ccle-mutation/mutect2_parquet/095df777762942c19e56ee4f85aebf63-0.parquet"",""gs://ccle-mutation/mutect2_parquet/0ed06b5423264ca4a2786fc36eae936b-0.parquet"",""gs://ccle-mutation/mutect2_parquet/158ce59678d740689d1c72b61dc4fadd-0.parquet"",""gs://ccle-mutation/mutect2_parquet/1cd04c9500eb4219b1b37c52519c2f59-0.parquet"",""gs://ccle-mutation/mutect2_parquet/22041f7bce0d4930b04f99e78b978712-0.parquet"",""gs://ccle-mutation/mutect2_parquet/2a710d8a06aa4ffaa19e3b3a0a114661-0.parquet"",""gs://ccle-mutation/mutect2_parquet/4256028cbe314cf9b63a2eaaf207b55d-0.parquet"",""gs://ccle-mutation/mutect2_parquet/6391eaf771cd4d5ab4db42a572426bc4-0.parquet"",""gs://ccle-mutation/mutect2_parquet/9d5f43b1f671451796944bae1656294c-0.parquet""]"		gs://ccle-mutation/mutect2_vcf/CDS-w5MfyB_fixed.vcf.gz	ACH-000023	PATU8988T	
ACH-000024	gs://cclebams/RRBS/G29750/OPM-2/v2/OPM-2.bai	gs://cclebams/RRBS/G29750/OPM-2/v2/OPM-2.bam	gs://cclebams/hybrid_capture/OPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bai	gs://cclebams/hybrid_capture/OPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	gs://cclebams/raindance/G16640/OPM-2/current/OPM-2.bai	gs://cclebams/raindance/G16640/OPM-2/current/OPM-2.bam			gs://cclebams/rnasq_hg38/CDS-KjWGvO.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-KjWGvO.Aligned.sortedByCoord.out.bam			gs://cclebams/wgs_hg38/CDS-dlVsrH.wgs_ccle.bai	gs://cclebams/wgs_hg38/CDS-dlVsrH.wgs_ccle.bam		"[""gs://ccle-mutation/mutect2_parquet/18625c5be9cd4af0849ba2d7eae00289-0.parquet"",""gs://ccle-mutation/mutect2_parquet/48902892050744cc9ab6ea75e9db711e-0.parquet"",""gs://ccle-mutation/mutect2_parquet/5359d0a1433b409386cf6806cc5c307a-0.parquet"",""gs://ccle-mutation/mutect2_parquet/7e8430f27f504dce92a658a7fb85a864-0.parquet"",""gs://ccle-mutation/mutect2_parquet/bd4d2e4483c04c348871a4a0de03994a-0.parquet"",""gs://ccle-mutation/mutect2_parquet/c0f777f14192469aad90c98e0c99c87a-0.parquet"",""gs://ccle-mutation/mutect2_parquet/cb5f1c58fb9d4ed9a5dba1dc61653309-0.parquet"",""gs://ccle-mutation/mutect2_parquet/d238247596c44205bdeeaf82b07f4c70-0.parquet"",""gs://ccle-mutation/mutect2_parquet/db1fcf877f484ef8808a7923968fa680-0.parquet""]"		gs://ccle-mutation/mutect2_vcf/CDS-dlVsrH_fixed.vcf.gz	ACH-000024	OPM2	
ACH-000025									gs://cclebams/rnasq_hg38/CDS-pmEh2a.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-pmEh2a.Aligned.sortedByCoord.out.bam									ACH-000025	CH157MN	
ACH-000026	gs://cclebams/RRBS/G29750/253J-BV/v1/253J-BV.bai	gs://cclebams/RRBS/G29750/253J-BV/v1/253J-BV.bam	gs://cclebams/hybrid_capture/253J-BV.merged.bai	gs://cclebams/hybrid_capture/253J-BV.merged.bam					gs://cclebams/rnasq_hg38/CDS-XvsA1W.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-XvsA1W.Aligned.sortedByCoord.out.bam	gs://cclebams/hg38_wes/CDS-sB5iSt.hg38.bam.bai	gs://cclebams/hg38_wes/CDS-sB5iSt.hg38.bam			"[""gs://ccle-mutation/mutect2_parquet/0e247bb208a94e7c97d786d914a403fc-0.parquet""]"		gs://ccle-mutation/mutect2_vcf/CDS-sB5iSt_fixed.vcf.gz		ACH-000026	253JBV	AGILENT
ACH-000027	gs://cclebams/RRBS/G29750/GOS-3/v3/GOS-3.bai	gs://cclebams/RRBS/G29750/GOS-3/v3/GOS-3.bam	gs://cclebams/hybrid_capture/GOS3_CENTRAL_NERVOUS_SYSTEM.bai	gs://cclebams/hybrid_capture/GOS3_CENTRAL_NERVOUS_SYSTEM.bam	gs://cclebams/raindance/G16640/GOS-3/current/GOS-3.bai	gs://cclebams/raindance/G16640/GOS-3/current/GOS-3.bam			gs://cclebams/rnasq_hg38/CDS-HSpNpS.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-HSpNpS.Aligned.sortedByCoord.out.bam	gs://cclebams/hg38_wes/CDS-CgtX3j.hg38.bai	gs://cclebams/hg38_wes/CDS-CgtX3j.hg38.bam			"[""gs://ccle-mutation/mutect2_parquet/b200ec6996c54baa843f26b2427bd8d0-0.parquet""]"		gs://ccle-mutation/mutect2_vcf/CDS-CgtX3j_fixed.vcf.gz		ACH-000027	GOS3	AGILENT
ACH-000028	gs://cclebams/RRBS/G29750/KPL-1/v2/KPL-1.bai	gs://cclebams/RRBS/G29750/KPL-1/v2/KPL-1.bam	gs://cclebams/hybrid_capture/KPL1_BREAST.bai	gs://cclebams/hybrid_capture/KPL1_BREAST.bam	gs://cclebams/raindance/G16640/KPL-1/current/KPL-1.bai	gs://cclebams/raindance/G16640/KPL-1/current/KPL-1.bam			gs://cclebams/rnasq_hg38/CDS-QiLQyg.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-QiLQyg.Aligned.sortedByCoord.out.bam	gs://cclebams/hg38_wes/CDS-S5oIvo.hg38.bai	gs://cclebams/hg38_wes/CDS-S5oIvo.hg38.bam			"[""gs://ccle-mutation/mutect2_parquet/8d0e0936735c4b79864152a87e3aa975-0.parquet""]"		gs://ccle-mutation/mutect2_vcf/CDS-S5oIvo_fixed.vcf.gz		ACH-000028	KPL1	ICE
ACH-000029									gs://cclebams/rnasq_hg38/CDS-q4Yj5g.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-q4Yj5g.Aligned.sortedByCoord.out.bam	gs://cclebams/hg38_wes/CDS-pCtF9a.hg38.bai	gs://cclebams/hg38_wes/CDS-pCtF9a.hg38.bam			"[""gs://ccle-mutation/mutect2_parquet/95201720a7f846ba98fe571db42c8e24-0.parquet"",""gs://ccle-mutation/mutect2_parquet/b45a6892993b4951be72462a166a3384-0.parquet""]"		gs://ccle-mutation/mutect2_vcf/CDS-pCtF9a_fixed.vcf.gz		ACH-000029	HCC827GR5	ICE
ACH-000030	gs://cclebams/RRBS/G29750/PC-14/v3/PC-14.bai	gs://cclebams/RRBS/G29750/PC-14/v3/PC-14.bam	gs://cclebams/hybrid_capture/PC14_LUNG.bai	gs://cclebams/hybrid_capture/PC14_LUNG.bam	gs://cclebams/raindance/G16640/PC-14/current/PC-14.bai	gs://cclebams/raindance/G16640/PC-14/current/PC-14.bam			gs://cclebams/rnasq_hg38/CDS-uCADVC.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-uCADVC.Aligned.sortedByCoord.out.bam			gs://cclebams/wgs_hg38/CDS-DNoH0g.wgs_ccle.bai	gs://cclebams/wgs_hg38/CDS-DNoH0g.wgs_ccle.bam		"[""gs://ccle-mutation/mutect2_parquet/1815b26dadde4ba6a10a4c41857a178b-0.parquet"",""gs://ccle-mutation/mutect2_parquet/4b14f2ddbe8247fd85b8b4225755d63f-0.parquet"",""gs://ccle-mutation/mutect2_parquet/6e06cb6c9ac94dfdba44668af0145bac-0.parquet"",""gs://ccle-mutation/mutect2_parquet/7b64234552f249c8b013111d70f368cd-0.parquet"",""gs://ccle-mutation/mutect2_parquet/8b2157ee6d1f4129b6a5195eaaf82581-0.parquet"",""gs://ccle-mutation/mutect2_parquet/a6ef2701bc39471882d428e6e0e99581-0.parquet"",""gs://ccle-mutation/mutect2_parquet/b9453edd0b7248b79fdc0c52ba0c3bca-0.parquet"",""gs://ccle-mutation/mutect2_parquet/edcd774bb4d5430ea6cf90ce260ab0de-0.parquet"",""gs://ccle-mutation/mutect2_parquet/efc32dc953ff4a009b5d64af447867be-0.parquet""]"		gs://ccle-mutation/mutect2_vcf/CDS-DNoH0g_fixed.vcf.gz	ACH-000030	PC14	
ACH-000031	gs://cclebams/RRBS/G29750/Panc_02.13/v4/Panc_02.13.bai	gs://cclebams/RRBS/G29750/Panc_02.13/v4/Panc_02.13.bam	gs://cclebams/hybrid_capture/PANC0213_PANCREAS.bai	gs://cclebams/hybrid_capture/PANC0213_PANCREAS.bam	gs://cclebams/raindance/G16640/Panc_02.13/current/Panc_02.13.bai	gs://cclebams/raindance/G16640/Panc_02.13/current/Panc_02.13.bam			gs://cclebams/rnasq_hg38/CDS-4svMpS.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-4svMpS.Aligned.sortedByCoord.out.bam	gs://cclebams/hg38_wes/CDS-Sl300T.hg38.bai	gs://cclebams/hg38_wes/CDS-Sl300T.hg38.bam			"[""gs://ccle-mutation/mutect2_parquet/963d8269cba04dcc8e8a3460ced9629e-0.parquet""]"		gs://ccle-mutation/mutect2_vcf/CDS-Sl300T_fixed.vcf.gz		ACH-000031	PANC0213	AGILENT
ACH-000032	gs://cclebams/RRBS/G29750/MHH-CALL-3/v3/MHH-CALL-3.bai	gs://cclebams/RRBS/G29750/MHH-CALL-3/v3/MHH-CALL-3.bam	gs://cclebams/hybrid_capture/MHHCALL3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bai	gs://cclebams/hybrid_capture/MHHCALL3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	gs://cclebams/raindance/G16640/MHH-CALL-3/current/MHH-CALL-3.bai	gs://cclebams/raindance/G16640/MHH-CALL-3/current/MHH-CALL-3.bam			gs://cclebams/rnasq_hg38/CDS-K9npbd.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-K9npbd.Aligned.sortedByCoord.out.bam	gs://cclebams/hg38_wes/CDS-M33guL.hg38.bai	gs://cclebams/hg38_wes/CDS-M33guL.hg38.bam			"[""gs://ccle-mutation/mutect2_parquet/00beeb40294841cdafa2d8fab78e495b-0.parquet""]"		gs://ccle-mutation/mutect2_vcf/CDS-M33guL_fixed.vcf.gz		ACH-000032	MHHCALL3	AGILENT
ACH-000033									gs://cclebams/rnasq_hg38/CDS-5x4be7.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-5x4be7.Aligned.sortedByCoord.out.bam									ACH-000033	NCIH1819	
ACH-000034									gs://cclebams/rnasq_hg38/CDS-4v5iG0.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-4v5iG0.Aligned.sortedByCoord.out.bam									ACH-000034	PLB985	
ACH-000035	gs://cclebams/RRBS/G29750/NCI-H1650/v1/NCI-H1650.bai	gs://cclebams/RRBS/G29750/NCI-H1650/v1/NCI-H1650.bam	gs://cclebams/hybrid_capture/NCIH1650_LUNG.bai	gs://cclebams/hybrid_capture/NCIH1650_LUNG.bam	gs://cclebams/raindance/G16640/NCI-H1650/current/NCI-H1650.bai	gs://cclebams/raindance/G16640/NCI-H1650/current/NCI-H1650.bam			gs://cclebams/rnasq_hg38/CDS-3qLRGs.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-3qLRGs.Aligned.sortedByCoord.out.bam			gs://cclebams/wgs_hg38/CDS-1YwLXW.wgs_ccle.bai	gs://cclebams/wgs_hg38/CDS-1YwLXW.wgs_ccle.bam		"[""gs://ccle-mutation/mutect2_parquet/04769b974d884f7385d00037984a2f88-0.parquet"",""gs://ccle-mutation/mutect2_parquet/255f43cc17444a7abc06fe783c16a480-0.parquet"",""gs://ccle-mutation/mutect2_parquet/3ee1fcafaa6b419193eceb269a0ec5b5-0.parquet"",""gs://ccle-mutation/mutect2_parquet/4175cee875f1458d8cc74c452baeb450-0.parquet"",""gs://ccle-mutation/mutect2_parquet/575232c907e74196b88403fac39cfb56-0.parquet"",""gs://ccle-mutation/mutect2_parquet/c94c4cef87b54e1b855c9cd9a9314e99-0.parquet"",""gs://ccle-mutation/mutect2_parquet/d139e03c7a9c4a7097c494e569286d8d-0.parquet"",""gs://ccle-mutation/mutect2_parquet/ee2bd937ee41479d8be21423b4b992fd-0.parquet""]"		gs://ccle-mutation/mutect2_vcf/CDS-1YwLXW_fixed.vcf.gz	ACH-000035	NCIH1650	
ACH-000036									gs://cclebams/rnasq_hg38/CDS-zkgCPO.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-zkgCPO.Aligned.sortedByCoord.out.bam	gs://cclebams/hg38_wes/CDS-GJzOkC.hg38.bai	gs://cclebams/hg38_wes/CDS-GJzOkC.hg38.bam			"[""gs://ccle-mutation/mutect2_parquet/e13db1983fb7443d82e765da00479561-0.parquet""]"		gs://ccle-mutation/mutect2_vcf/CDS-GJzOkC_fixed.vcf.gz		ACH-000036	U343	ICE
ACH-000037	gs://cclebams/RRBS/G29750/S-117/v2/S-117.bai	gs://cclebams/RRBS/G29750/S-117/v2/S-117.bam	gs://cclebams/hybrid_capture/S117_SOFT_TISSUE.bai	gs://cclebams/hybrid_capture/S117_SOFT_TISSUE.bam	gs://cclebams/raindance/G16640/S-117/current/S-117.bai	gs://cclebams/raindance/G16640/S-117/current/S-117.bam			gs://cclebams/rnasq_hg38/CDS-LYgNpo.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-LYgNpo.Aligned.sortedByCoord.out.bam									ACH-000037	S117	
ACH-000038	gs://cclebams/RRBS/G29750/EHEB/v1/EHEB.bai	gs://cclebams/RRBS/G29750/EHEB/v1/EHEB.bam	gs://cclebams/hybrid_capture/EHEB_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bai	gs://cclebams/hybrid_capture/EHEB_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	gs://cclebams/raindance/G16640/EHEB/current/EHEB.bai	gs://cclebams/raindance/G16640/EHEB/current/EHEB.bam			gs://cclebams/rnasq_hg38/CDS-uRphL1.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-uRphL1.Aligned.sortedByCoord.out.bam									ACH-000038	EHEB	
ACH-000039	gs://cclebams/RRBS/G29750/SK-N-MC/v2/SK-N-MC.bai	gs://cclebams/RRBS/G29750/SK-N-MC/v2/SK-N-MC.bam	gs://cclebams/hybrid_capture/SKNMC_BONE.bai	gs://cclebams/hybrid_capture/SKNMC_BONE.bam	gs://cclebams/raindance/G16640/SK-N-MC/current/SK-N-MC.bai	gs://cclebams/raindance/G16640/SK-N-MC/current/SK-N-MC.bam	gs://cclebams/targeted/C1926/SK-N-MC/current/SK-N-MC.bai	gs://cclebams/targeted/C1926/SK-N-MC/current/SK-N-MC.bam	gs://cclebams/rnasq_hg38/CDS-te184v.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-te184v.Aligned.sortedByCoord.out.bam	gs://cclebams/hg38_wes/CDS-9OMneo.hg38.bai	gs://cclebams/hg38_wes/CDS-9OMneo.hg38.bam			"[""gs://ccle-mutation/mutect2_parquet/4832e5c24aa54933b1a92f58b906865a-0.parquet""]"		gs://ccle-mutation/mutect2_vcf/CDS-9OMneo_fixed.vcf.gz		ACH-000039	SKNMC	AGILENT
ACH-000040	gs://cclebams/RRBS/G29750/U-118_MG/v2/U-118_MG.bai	gs://cclebams/RRBS/G29750/U-118_MG/v2/U-118_MG.bam	gs://cclebams/hybrid_capture/U-118_MG.bai	gs://cclebams/hybrid_capture/U-118_MG.bam					gs://cclebams/rnasq_hg38/CDS-I1Vxwh.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-I1Vxwh.Aligned.sortedByCoord.out.bam									ACH-000040	U118MG	
ACH-000041	gs://cclebams/RRBS/G29750/RD-ES/v2/RD-ES.bai	gs://cclebams/RRBS/G29750/RD-ES/v2/RD-ES.bam	gs://cclebams/hybrid_capture/RD-ES.bai	gs://cclebams/hybrid_capture/RD-ES.bam	gs://cclebams/raindance/RD-ES.bai	gs://cclebams/raindance/RD-ES.bam	gs://cclebams/targeted/C1926/RD-ES/current/RD-ES.bai	gs://cclebams/targeted/C1926/RD-ES/current/RD-ES.bam	gs://cclebams/rnasq_hg38/CDS-ZFSyiO.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-ZFSyiO.Aligned.sortedByCoord.out.bam	gs://cclebams/hg38_wes/CDS-B8DkfU.hg38.bai	gs://cclebams/hg38_wes/CDS-B8DkfU.hg38.bam			"[""gs://ccle-mutation/mutect2_parquet/0be149540ee84c868e610c62793f167f-0.parquet""]"		gs://ccle-mutation/mutect2_vcf/CDS-B8DkfU_fixed.vcf.gz		ACH-000041	RDES	AGILENT
ACH-000042	gs://cclebams/RRBS/G29750/Panc_02.03/v2/Panc_02.03.bai	gs://cclebams/RRBS/G29750/Panc_02.03/v2/Panc_02.03.bam	gs://cclebams/hybrid_capture/PANC0203_PANCREAS.bai	gs://cclebams/hybrid_capture/PANC0203_PANCREAS.bam					gs://cclebams/rnasq_hg38/CDS-jh0u8M.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-jh0u8M.Aligned.sortedByCoord.out.bam	gs://cclebams/hg38_wes/CDS-dZhPQj.hg38.bai	gs://cclebams/hg38_wes/CDS-dZhPQj.hg38.bam			"[""gs://ccle-mutation/mutect2_parquet/9aa091c8ef4e4f7abc3fe72c19183d12-0.parquet""]"		gs://ccle-mutation/mutect2_vcf/CDS-dZhPQj_fixed.vcf.gz		ACH-000042	PANC0203	AGILENT
ACH-000043			gs://cclebams/hybrid_capture/HS895T_SKIN.bai	gs://cclebams/hybrid_capture/HS895T_SKIN.bam					gs://cclebams/rnasq_hg38/CDS-Q0emZp.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-Q0emZp.Aligned.sortedByCoord.out.bam	gs://cclebams/hg38_wes/CDS-IAz0pB.hg38.bai	gs://cclebams/hg38_wes/CDS-IAz0pB.hg38.bam			"[""gs://ccle-mutation/mutect2_parquet/07aee2ae0d114f5b9bbe9a844e5cadb0-0.parquet""]"		gs://ccle-mutation/mutect2_vcf/CDS-IAz0pB_fixed.vcf.gz		ACH-000043	HS895T	AGILENT
ACH-000044	gs://cclebams/RRBS/G48942/MDA-MB-134-VI/current/MDA-MB-134-VI.bai	gs://cclebams/RRBS/G48942/MDA-MB-134-VI/current/MDA-MB-134-VI.bam	gs://cclebams/hybrid_capture/MDAMB134VI_BREAST.bai	gs://cclebams/hybrid_capture/MDAMB134VI_BREAST.bam	gs://cclebams/raindance/G16640/MDA-MB-134-VI/current/MDA-MB-134-VI.bai	gs://cclebams/raindance/G16640/MDA-MB-134-VI/current/MDA-MB-134-VI.bam			gs://cclebams/rnasq_hg38/CDS-j8QQsZ.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-j8QQsZ.Aligned.sortedByCoord.out.bam			gs://cclebams/wgs_hg38/CDS-oHDMRa.wgs_ccle.bai	gs://cclebams/wgs_hg38/CDS-oHDMRa.wgs_ccle.bam		"[""gs://ccle-mutation/mutect2_parquet/1dd2d665a1314a4a9b9d86ed547cc1f6-0.parquet"",""gs://ccle-mutation/mutect2_parquet/1e436442159c494b935aab10d4467b9f-0.parquet"",""gs://ccle-mutation/mutect2_parquet/26547970d65849f8bb839dd96ee3ba07-0.parquet"",""gs://ccle-mutation/mutect2_parquet/2704ddc99da5494bafecc9efa5a40a55-0.parquet"",""gs://ccle-mutation/mutect2_parquet/3b3b1c651a684af0b42facd4e158b6fb-0.parquet"",""gs://ccle-mutation/mutect2_parquet/682f7479e1af4bda89a1b09652605c4d-0.parquet"",""gs://ccle-mutation/mutect2_parquet/c4cc6fa632a94e969a4ae95590d1f927-0.parquet"",""gs://ccle-mutation/mutect2_parquet/d964e2e52d8944a1a15d9574ec1c9bff-0.parquet"",""gs://ccle-mutation/mutect2_parquet/f4a8ced1f78a461787b6dc33df4006b9-0.parquet""]"		gs://ccle-mutation/mutect2_vcf/CDS-oHDMRa_fixed.vcf.gz	ACH-000044	MDAMB134VI	
ACH-000045	gs://cclebams/RRBS/G29750/MV-4-11/v2/MV-4-11.bai	gs://cclebams/RRBS/G29750/MV-4-11/v2/MV-4-11.bam	gs://cclebams/hybrid_capture/MV411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bai	gs://cclebams/hybrid_capture/MV411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.bam	gs://cclebams/raindance/G16640/MV-4-11/current/MV-4-11.bai	gs://cclebams/raindance/G16640/MV-4-11/current/MV-4-11.bam			gs://cclebams/rnasq_hg38/CDS-XFQ8ln.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-XFQ8ln.Aligned.sortedByCoord.out.bam			gs://cclebams/wgs_hg38/CDS-XBgVc6.wgs_ccle.bai	gs://cclebams/wgs_hg38/CDS-XBgVc6.wgs_ccle.bam		"[""gs://ccle-mutation/mutect2_parquet/1b2191dff6a240fca0121e6e322f6c5d-0.parquet"",""gs://ccle-mutation/mutect2_parquet/3178d5e9254c4a65a45f8895e347f11e-0.parquet"",""gs://ccle-mutation/mutect2_parquet/3269a824ef814f22a77d9afeb3a89a17-0.parquet"",""gs://ccle-mutation/mutect2_parquet/34bb8a917c084216962c6077afd9235f-0.parquet"",""gs://ccle-mutation/mutect2_parquet/6a8d101a97f64d70bba47ec6d9106fb6-0.parquet"",""gs://ccle-mutation/mutect2_parquet/748ee8c0a9a340c6b65d4d35cc034ace-0.parquet"",""gs://ccle-mutation/mutect2_parquet/80db9f0dc798469093b3f71a6882298c-0.parquet"",""gs://ccle-mutation/mutect2_parquet/89a0bf76e6f14c9cb7de46628c3ae81e-0.parquet"",""gs://ccle-mutation/mutect2_parquet/e0b8f30ed5e14f8196e430a4c8376c4a-0.parquet""]"		gs://ccle-mutation/mutect2_vcf/CDS-XBgVc6_fixed.vcf.gz	ACH-000045	MV411	
ACH-000046	gs://cclebams/RRBS/G29750/ACHN/v1/ACHN.bai	gs://cclebams/RRBS/G29750/ACHN/v1/ACHN.bam	gs://cclebams/hybrid_capture/ACHN_KIDNEY.bai	gs://cclebams/hybrid_capture/ACHN_KIDNEY.bam	gs://cclebams/raindance/G16640/ACHN/current/ACHN.bai	gs://cclebams/raindance/G16640/ACHN/current/ACHN.bam			gs://cclebams/rnasq_hg38/CDS-zVB5Xu.Aligned.sortedByCoord.out.bam.bai	gs://cclebams/rnasq_hg38/CDS-zVB5Xu.Aligned.sortedByCoord.out.bam			gs://cclebams/wgs_hg38/CDS-GRed6n.wgs_ccle.bai	gs://cclebams/wgs_hg38/CDS-GRed6n.wgs_ccle.bam		"[""gs://ccle-mutation/mutect2_parquet/07e26db9ea1e4165bc70d57637b536cb-0.parquet"",""gs://ccle-mutation/mutect2_parquet/2617d926df5e4c56809a6c8c0ba5feb6-0.parquet"",""gs://ccle-mutation/mutect2_parquet/374ca63ca77a494b95827ce73d3c793d-0.parquet"",""gs://ccle-mutation/mutect2_parquet/4e4370f6e1fe4378ab9b7f46e1942d70-0.parquet"",""gs://ccle-mutation/mutect2_parquet/9564fe951316461981ed4d312dabf9d6-0.parquet"",""gs://ccle-mutation/mutect2_parquet/c9681fdcbeac42e7a4afab525a3fb79d-0.parquet"",""gs://ccle-mutation/mutect2_parquet/e0fd354030ce4fbbb10db07156108fbf-0.parquet"",""gs://ccle-mutation/mutect2_parquet/eb4bd5d389ab41c8a22443f6e89f7f8f-0.parquet""]"		gs://ccle-mutation/mutect2_vcf/CDS-GRed6n_fixed.vcf.gz	ACH-000046	ACHN	
